ref;nump;reg;dpt;com;insee;edif;adresse;leg;lieucor;autp;autoeu;scle;datpv;serie;typdoc;lbase;copy;video_v;video_p;wgs84;filename
APMH00014662;MH0014662;Ile-de-France;77;Provins;77379;Couvent des Cordelières (ancien);;Cloître : galerie et porche;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087201;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014662_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/17e4cafdb36ee55f3f61ebe49c6bc205/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014662_p.jpg
APMH00014625;MH0014625;Ile-de-France;77;Provins;77379;Eglise Sainte-Croix;;Vue intérieure de la nef, vers le choeur;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087202;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014625_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/f97d451cd4a7718d67a245ddf0f15019/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014625_p.jpg
APMH00014634;MH0014634;Ile-de-France;77;Provins;77379;Eglise Sainte-Croix;;Chapiteau du bas-côté nord;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087202;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014634_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/15b6f51080a975e0692fee2e48774b31/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014634_p.jpg
APMH00014628;MH0014628;Ile-de-France;77;Provins;77379;Eglise Sainte-Croix;;Vue intérieure du bas-côté nord, vers l'ouest;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087202;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014628_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/8c8b4f903a44a8128d86f00f2252b1ab/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014628_p.jpg
APMH00007282;MH0007282;Ile-de-France;77;Provins;77379;Palais des Comtes de Champagne (ancien);;;;Durand, Eugène (photographe);;;;;Négatif;PA00087245;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007282_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/8866498ef184a9f0ff29a29b9b103f77/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007282_p.jpg
APMH00007364;MH0007364;Ile-de-France;77;Provins;77379;Palais des Comtes de Champagne (ancien);;;;Durand, Eugène (photographe);;;;;Négatif;PA00087245;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007364_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/8583e8f5c0baa0afedfc9814024e8185/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007364_p.jpg
APMH00031712;MH0031712;Ile-de-France;77;Provins;77379;Abbaye Saint-Ayoul (ancienne);;Eglise, intérieur;;Louzier (photographe);;;;;Négatif;PA00087196;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031712_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/94bbe8280b36aac86962eb6d6d35b499/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0016/sap01_mh031712_p.jpg
APMH00009678;MH0009678;Ile-de-France;77;Provins;77379;Tour dite de César;;;;Mieusement, Médéric (photographe);;;;;Négatif;PA00087248;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0049/sap01_mh009678_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/5b72d5ae86c58bc55819dc982a0e92eb/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0049/sap01_mh009678_p.jpg
APMH00007274;MH0007274;Ile-de-France;77;Provins;77379;Tour dite de César;;;;Durand, Eugène (photographe);;;;;Négatif;PA00087248;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007274_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/9dc17f44cdab20ff771b47bab54dfb13/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0008/sap01_mh007274_p.jpg
APMH00006809;MH0006809;Ile-de-France;77;Provins;77379;Tour dite de César;;;;Durand, Eugène (photographe);;;;;Négatif;;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh006809_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/b9e85658fa1eb52e357fc826a7c8d9fa/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0010/sap01_mh006809_p.jpg
APMH00014640;MH0014640;Ile-de-France;77;Provins;77379;Eglise Sainte-Croix;;Vitrail;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;"PA00087202 ; PM77001391";Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014640_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/cfc4868af7e0e88291042678d817b15d/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014640_p.jpg
APMH00014612;MH0014612;Ile-de-France;77;Provins;77379;"Abbaye Saint-Ayoul (ancienne) ; Eglise";;Portail de la façade ouest;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087196;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014612_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/185d3351573a716b7ce21afc1429c670/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014612_p.jpg
APMH00014611;MH0014611;Ile-de-France;77;Provins;77379;"Abbaye Saint-Ayoul (ancienne) ; Eglise";;ensemble ouest;;"Neurdein (frères) ; Neurdein, Louis ; Neurdein, Louis (photographe)";;;1905 (avant, supposé);;Négatif;PA00087196;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014611_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/c1674e7a4ee448287d463adb000a3e4c/;48.560149, 3.299203;http://www.culture.gouv.fr/Wave/image/memoire/0316/sap01_mh014611_p.jpg
APMH00037431;MH0037431;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Statue de Saturne enlevant Cybèle, allégorie de la terre;;Atget, Eugène (photographe);Regnaudin, Thomas;;1911;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/1326/sap01_mh0037431_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/6a32fafad27f8b37959a43de276f6c64/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/1326/sap01_mh0037431_p.jpg
APMH00037477;MH0037477;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Statue d'Apollon poursuivant Daphné;;Atget, Eugène (photographe);Coustou, Nicolas;;1911;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037477_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/df03de2b30d111ba883d6ec689a6335e/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037477_p.jpg
APMH00037426;MH0037426;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Statue de La Seine et de La Marne;;Atget, Eugène (photographe);Coustou, Nicolas;;1911;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037426_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/d8a4359997f3dec025ae340aa91dbf0a/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037426_p.jpg
APMH00037679;MH0037679;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Vase;;Atget, Eugène (photographe);;;1912;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037679_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/bb7db36d20108e24418138969670a0e3/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/0342/sap01_mh00037679_p.jpg
APMH00037667;MH0037667;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Vase;;Atget, Eugène (photographe);;;1912;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/1215/sap01_mh00037667_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/5607eb08b2364a90c159fe0d42330881/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/1215/sap01_mh00037667_p.jpg
APMH00037536;MH0037536;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Vase;;Atget, Eugène (photographe);Bertin, Claude;;1912;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037536_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/e48542f61c408a9f56247c7bf81bc551/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037536_p.jpg
APMH00037530;MH0037530;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Statue du Nil, groupe sculpté;;Atget, Eugène (photographe);Ottoni, Lorenzo;;1911;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037530_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/931e0b9d872d2a5f475857e79ecd6360/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037530_p.jpg
APMH00037515;MH0037515;Ile-de-France;75;Paris 01;75101;Jardin des Tuileries;;Statue de l'Arrotino, le scythe écorcheur, le rotator, le rémouleur, le Milicus;;Atget, Eugène (photographe);Foggini, Giovanni Battista;;1911;;Négatif;PA00085992;Ministère de la Culture (France) - Médiathèque de l'architecture et du patrimoine - diffusion RMN;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037515_v.jpg;http://data.iledefrance.fr/api/datasets/1.0/photographies-serie-monuments-historiques-1851-a-1914/images/d713958a6338344912719254185899cb/;48.8634916, 2.3274943;http://www.culture.gouv.fr/Wave/image/memoire/0341/sap01_mh00037515_p.jpg
